title,addr1,mapx,mapy,tel,cat1,cat2,cat3,contentid,contenttypeid,contenttype
휠라키즈,서울특별시 관악구 봉천로 209 (봉천동),126.9249974851,37.4905482278,,A04,A0401,A04011000,3306517,38,쇼핑
휠라키즈,서울특별시 금천구 디지털로 185 (가산동),126.8872262708,37.4782600918,,A04,A0401,A04011000,3306766,38,쇼핑
휠라키즈 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307744,38,쇼핑
휠라키즈 현대동대문,"서울특별시 중구 장충단로13길 20, 8층",127.0076821872,37.5687878415,,A04,A0401,A04011000,2931715,38,쇼핑
휴고보스,서울특별시 영등포구 영중로 9 (영등포동4가),126.9055901684,37.5172308925,,A04,A0401,A04011000,3307267,38,쇼핑
휴고보스 롯데 본점,서울특별시 중구 을지로 30 5층,126.9810458210,37.5654016461,,A04,A0401,A04011000,2908304,38,쇼핑
휴고보스 롯데 에비뉴엘월드타워점,서울특별시 송파구 올림픽로 300 4층,127.1040749597,37.5141653654,,A04,A0401,A04011000,2909145,38,쇼핑
휴고보스 현대 목동점,서울특별시 양천구 목동동로 257,126.8747288364,37.5263292843,,A04,A0401,A04011000,2909142,38,쇼핑
1001안경콘택트,서울특별시 금천구 시흥대로 231,126.9002979740,37.4543408802,,A04,A0401,A04011000,3306338,38,쇼핑
10꼬르소꼬모,서울특별시 강남구 압구정로 416,127.0424190965,37.5269822119,,A04,A0401,A04011000,2918378,38,쇼핑
10꼬르소꼬모 아울렛,서울특별시 강남구 압구정로10길 9,127.0220460635,37.5230378596,,A04,A0401,A04011000,2918361,38,쇼핑
10꼬르소꼬모 청담점,서울특별시 강남구 압구정로 416 (청담동),127.0424190965,37.5269822119,,A04,A0401,A04010600,2773281,38,쇼핑
189#(189샵),서울특별시 중구 장충단로 275 (을지로6가),127.0088293006,37.5689100708,,A04,A0401,A04011000,3306935,38,쇼핑
1LDK SEOUL 청담,서울특별시 강남구 선릉로162길 5(청담동),127.0411497610,37.5272182729,,A04,A0401,A04011000,2905943,38,쇼핑
23에비뉴 강남역지하쇼핑센터,서울특별시 강남구 테헤란로 101,127.0280573169,37.4986630200,,A04,A0401,A04011000,3305787,38,쇼핑
365약국 홍대,서울특별시 마포구 서교동 340-1,126.9261483484,37.5547574551,,A04,A0401,A04011000,2900854,38,쇼핑
4CUS 롯데 영등포점,서울특별시 영등포구 경인로 846,126.9076761334,37.5156700003,,A04,A0401,A04011000,2927947,38,쇼핑
5F N기프트,서울특별시 용산구 남산공원길 105(N서울타워),126.9878733796,37.5511700886,,A04,A0401,A04011000,2901882,38,쇼핑
8번가위드팜약국,서울특별시 서대문구 성산로 515,126.9433187706,37.5630679072,,A04,A0401,A04011000,2908718,38,쇼핑
(주) 호텔롯데 롯데시티호텔 구로,서울특별시 구로구 구로동 188-25,126.8965530103,37.4849789224,,A04,A0401,A04011000,2894013,38,쇼핑
(주)LF(명동헤지스종합),서울특별시 중구 명동8가길 28,126.9865676464,37.5616577360,,A04,A0401,A04011000,2909920,38,쇼핑
(주)새미쥬얼리,서울특별시 종로구 종로 121-1(종로3가),126.9910169849,37.5707012091,,A04,A0401,A04011000,2894091,38,쇼핑
(주)슈페리어테헤란,서울특별시 강남구 테헤란로 614,127.0649786617,37.5090819182,,A04,A0401,A04011000,2907455,38,쇼핑
(주)아틀리에젠즈,"서울특별시 강남구 봉은사로68길 23, 1층",127.0509715574,37.5107037003,,A04,A0401,A04011000,2903773,38,쇼핑
(주)청운에스피,서울특별시 서대문구 모래내로 235,126.9248645526,37.5752439397,,A04,A0401,A04011000,3305470,38,쇼핑
ABC 마트 월드컵점,서울특별시 마포구 월드컵로 240 2층,126.8972867075,37.5683414708,,A04,A0401,A04011000,2928783,38,쇼핑
ABC마트,서울특별시 금천구 디지털로10길9,126.8890705637,37.4776713039,,A04,A0401,A04011000,2927207,38,쇼핑
ABC마트,서울특별시 중구 장충단로13길 20 (을지로6가),127.0076821872,37.5687878415,,A04,A0401,A04011000,3305840,38,쇼핑
ABC마트,서울특별시 용산구 한강대로 405 (동자동),126.9717469660,37.5548915897,,A04,A0401,A04011000,3307440,38,쇼핑
ABC마트,서울특별시 중구 장충단로 275 (을지로6가),127.0088293006,37.5689100708,,A04,A0401,A04011000,3307569,38,쇼핑
abc마트 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),127.0679274101,37.6413416033,,A04,A0401,A04011000,3305725,38,쇼핑
ABC마트 GS홍대역점,서울특별시 마포구 양화로 152,126.9229069451,37.5558767113,,A04,A0401,A04011000,2929877,38,쇼핑
ABC마트 GS홍대홍익로,서울특별시 마포구 홍익로5길 13(서교동),126.9215932233,37.5542018826,,A04,A0401,A04011000,2930878,38,쇼핑
ABC마트 KM롯데월드몰,"서울특별시 송파구 올림픽로 300, 롯데월드몰 4층",127.1040749597,37.5141653654,,A04,A0401,A04011000,2923748,38,쇼핑
ABC마트 MS롯데은평,서울특별시 은평구 통일로 1050,126.9179162000,37.6375893423,,A04,A0401,A04011000,2925792,38,쇼핑
ABC마트 NC 강서점,서울특별시 강서구 강서로56길 17,126.8405115644,37.5599858729,,A04,A0401,A04011000,2924489,38,쇼핑
abc마트 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3306821,38,쇼핑
ABC마트 SP신촌점,서울특별시 서대문구 명물길 6,126.9374278017,37.5573684645,,A04,A0401,A04011000,2929942,38,쇼핑
ABC마트 ST명동3번가,서울특별시 중구 명동10길 41(충무로2가),126.9858871398,37.5621104492,,A04,A0401,A04011000,2910865,38,쇼핑
ABC마트 ST이태원,서울특별시 용산구 이태원로 159-1,126.9916818370,37.5345332016,,A04,A0401,A04011000,2906022,38,쇼핑
ABC마트 노원점,서울특별시 노원구 노해로 482,127.0617303823,37.6543260927,,A04,A0401,A04011000,3305334,38,쇼핑
ABC마트 롯데 김포점,서울특별시 강서구 하늘길 38,126.8029675746,37.5668621822,,A04,A0401,A04011000,2924497,38,쇼핑
ABC마트 롯데월드몰,"서울특별시 송파구 올림픽로 300(신천동,롯데월드몰4층)",127.1040749597,37.5141653654,,A04,A0401,A04011000,2902499,38,쇼핑
ABC마트 메세나폴리스,서울특별시 마포구 양화로 45 메세나폴리스,126.9136829551,37.5498911308,,A04,A0401,A04011000,2906400,38,쇼핑
ABC마트 미아점,서울특별시 강북구 도봉로 45,127.0298594613,37.6131469738,,A04,A0401,A04011000,2928223,38,쇼핑
ABC마트 상봉점,서울특별시 중랑구 망우로 353,127.0913376195,37.5981387149,,A04,A0401,A04011000,3307264,38,쇼핑
ABC마트 서울대점,서울특별시 관악구 관악로 172,126.9529729960,37.4805721092,,A04,A0401,A04011000,3306647,38,쇼핑
ABC마트 신도림디큐브점,서울특별시 구로구 경인로 662,126.8884169673,37.5089148857,,A04,A0401,A04011000,2929805,38,쇼핑
ABC마트 천호점,서울특별시 강동구 천호대로157길 7,127.1266166655,37.5383685170,,A04,A0401,A04011000,2924505,38,쇼핑
ABC마트 타임스퀘어점,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2924510,38,쇼핑
ABC마트 타임스퀘어홍대,서울특별시 마포구 양화로 161,126.9233290975,37.5569904784,,A04,A0401,A04011000,2916210,38,쇼핑
ABC마트 테크노마트 강변점,서울특별시 광진구 광나루로56길 85,127.0957084403,37.5357793715,,A04,A0401,A04011000,2924511,38,쇼핑
ABC마트 현대가든파이브,"서울특별시 송파구 충민로 66, 라이프동 3층 (문정동)",127.1249768726,37.4776672007,,A04,A0401,A04011000,2902991,38,쇼핑
ABC마트 홍대점,서울특별시 마포구 홍익로 17,126.9228014552,37.5538991615,,A04,A0401,A04011000,2924512,38,쇼핑
AGE 20´S,서울특별시 마포구 양화로 188,126.9265121176,37.5577987750,,A04,A0401,A04011000,2927299,38,쇼핑
AK PLAZA 홍대,서울특별시 마포구 양화로 188 (동교동),126.9265121176,37.5577987750,,A04,A0401,A04010600,2900483,38,쇼핑
AWK(에어워크주니어) nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3307333,38,쇼핑
A타워약국 강남역,"서울특별시 강남구 테헤란로 105, 1층 (역삼동 A타워)",127.0285433827,37.4987019129,,A04,A0401,A04011000,2929199,38,쇼핑
BCBG nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),126.8827871414,37.5012129024,,A04,A0401,A04011000,3305752,38,쇼핑
BCBG 현대가든파이브,"서울특별시 송파구 충민로 66, 2층",127.1249768726,37.4776672007,,A04,A0401,A04011000,2931481,38,쇼핑
BOB슈즈,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305627,38,쇼핑
CH캐롤리나헤레라 에비뉴엘,서울특별시 중구 남대문로 73,126.9816707967,37.5642573461,,A04,A0401,A04011000,2910005,38,쇼핑
CH캐롤리나헤레라 에비뉴엘잠실,서울특별시 송파구 올림픽로 300,127.1040749597,37.5141653654,,A04,A0401,A04011000,2904874,38,쇼핑
CK 두타,서울특별시 중구 장충단로 275,127.0088293006,37.5689100708,,A04,A0401,A04011000,2904890,38,쇼핑
CL종로지점(금강_랜드로바),서울특별시 종로구 종로 81(종로2가),126.9865146235,37.5704761545,,A04,A0401,A04011000,3307201,38,쇼핑
CP컴퍼니,서울특별시 송파구 올림픽로 300¸ 4층,127.1040749597,37.5141653654,,A04,A0401,A04011000,2924215,38,쇼핑
cu동숭아트점,서울특별시 종로구 동숭길 114,127.0038432380,37.5832305384,,A04,A0401,A04011000,3305912,38,쇼핑
cu마포아이비점,서울특별시 마포구 서강로 136,126.9357974867,37.5541049257,,A04,A0401,A04011000,3306218,38,쇼핑
cu숭인파라빌점,서울특별시 종로구 난계로 251 (숭인동) 동양파라빌 1층 104호,127.0228750972,37.5740652796,,A04,A0401,A04011000,3305458,38,쇼핑
cu장안관광호텔점,서울특별시 동대문구 천호대로 377,127.0610052889,37.5623867667,,A04,A0401,A04011000,3306634,38,쇼핑
cu중앙박물관점,서울특별시 용산구 서빙고로 137,126.9791278024,37.5211706397,,A04,A0401,A04011000,3305718,38,쇼핑
cu창전숲길점,서울특별시 마포구 와우산로32길 25,126.9315950719,37.5548214340,,A04,A0401,A04011000,3307449,38,쇼핑
cu청담삼환점,"서울특별시 강남구 학동로77길 49 (청담동, 삼환아파트) 1층",127.0478409689,37.5219106761,,A04,A0401,A04011000,3307064,38,쇼핑
cu코리아나호텔점,서울특별시 중구 세종대로 135 코리아나호텔,126.9767683500,37.5683595593,,A04,A0401,A04011000,3305518,38,쇼핑
cu한국외국어대학교점,서울특별시 동대문구 이문로 107 국제학사이문동,127.0600044064,37.5966077718,,A04,A0401,A04011000,3306448,38,쇼핑
Daks,서울특별시 영등포구 영중로9 신세계백화점 1층,126.9055901684,37.5172308925,,A04,A0401,A04011000,2926683,38,쇼핑
DKNY,서울특별시 서초구 신반포로176,127.0035815712,37.5056062193,,A04,A0401,A04011000,2928877,38,쇼핑
EJ OST 롯데몰김포,서울특별시 강서구 하늘길 38,126.8029148466,37.5652540347,,A04,A0401,A04011000,2904394,38,쇼핑
EJ OST 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2917286,38,쇼핑
EN,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3307351,38,쇼핑
ER NC백화점 강서,서울특별시 강서구 강서로56길 17,126.8405115644,37.5599858729,,A04,A0401,A04011000,2902775,38,쇼핑
ER NC백화점 불광,서울특별시 은평구 불광로 20 (8층 고객센터),126.9289354269,37.6097677758,,A04,A0401,A04011000,2918172,38,쇼핑
ER 뉴코아아울렛 강남,서울특별시 서초구 잠원로 51 (잠원동),127.0074616696,37.5092947493,,A04,A0401,A04011000,2901609,38,쇼핑
ER 슈펜 아이파크몰,서울특별시 용산구 한강대로23길 55 2층,126.9647566449,37.5298249324,,A04,A0401,A04011000,2906374,38,쇼핑
ER 슈펜 홍대,서울특별시 마포구 양화로 153,126.9226375065,37.5565432959,,A04,A0401,A04011000,2901226,38,쇼핑
ER 치크 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2931480,38,쇼핑
EW 뉴발란스 롯데서울역,서울특별시 중구 한강대로 405,126.9717664185,37.5545416306,,A04,A0401,A04011000,2909834,38,쇼핑
EW 뉴발란스 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2907798,38,쇼핑
EW 뉴발란스 홍대,서울특별시 마포구 홍익로 20,126.9228347700,37.5544352109,,A04,A0401,A04011000,2905436,38,쇼핑
EW 로엠 신촌,서울특별시 서대문구 신촌로 77,126.9350863844,37.5560935707,,A04,A0401,A04011000,2907189,38,쇼핑
EW 로엠 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2911419,38,쇼핑
EW 미쏘 IFC몰,서울특별시 영등포구 국제금융로 10,126.9266241202,37.5258580443,,A04,A0401,A04011000,2930940,38,쇼핑
EW 미쏘 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2930562,38,쇼핑
EW 스파오 AK&홍대,"서울특별시 마포구 양화로 지하 188, 4층",126.9270259684,37.5575099286,,A04,A0401,A04011000,2924347,38,쇼핑
EW 스파오 명동,서울특별시 중구 명동8나길 15,126.9841317668,37.5613160654,,A04,A0401,A04011000,2910891,38,쇼핑
EW 스파오 신촌,서울특별시 마포구 신촌로 94,126.9360168847,37.5550492645,,A04,A0401,A04011000,2929386,38,쇼핑
EW 폴더 건대스타시티,서울특별시 광진구 아차산로 272,127.0729937617,37.5385953021,,A04,A0401,A04011000,2917252,38,쇼핑
EW 폴더 상봉,서울특별시 중랑구 상봉로 131,127.0921931170,37.5974610317,,A04,A0401,A04011000,2924796,38,쇼핑
EW 폴더 홍대,서울특별시 마포구 양화로 152-6,126.9230402685,37.5557933900,,A04,A0401,A04011000,2910895,38,쇼핑
EW 후아유 타임스퀘어,서울특별시 영등포구 영중로 15,126.9053818370,37.5178335971,,A04,A0401,A04011000,2925918,38,쇼핑
FRED 신세계강남,"서울특별시 서초구 신반포로 176(반포동, 신세계백화점 강남점)",127.0035815712,37.5056062193,,A04,A0401,A04011000,2904551,38,쇼핑
FRED 현대본점,"서울특별시 강남구 압구정로 165, 2층(압구정동, 현대백화점 압구정본점)",127.0274843337,37.5274180039,,A04,A0401,A04011000,2915137,38,쇼핑
FR광화문점(금강_프리스비),"서울특별시 중구 청계천로 8, 1층(무교동)",126.9782376450,37.5688789695,,A04,A0401,A04011000,2930754,38,쇼핑
GCUT,서울특별시 중구 장충단로13길 20 (을지로6가)4층,127.0076821872,37.5687878415,,A04,A0401,A04011000,3306897,38,쇼핑
GS25강남동원점,서울특별시 강남구 테헤란로77길 7 동원빌딩,127.0545102294,37.5069791967,,A04,A0401,A04011000,3306541,38,쇼핑
GS25강남쥬비스점,서울특별시 강남구 삼성로 434 1층,127.0576849759,37.5057488410,,A04,A0401,A04011000,3305950,38,쇼핑
GS25노고산본점,서울특별시 마포구 신촌로16길 8,126.9348364263,37.5554214221,,A04,A0401,A04011000,3305860,38,쇼핑
GS25동대문패션점,서울특별시 중구 을지로 254 101호,127.0063101678,37.5660381371,,A04,A0401,A04011000,3307089,38,쇼핑
GS25반포타운점,서울특별시 서초구 사평대로53길 36,127.0214021586,37.5060453769,,A04,A0401,A04011000,3305564,38,쇼핑
GS25삼성한울점,서울특별시 강남구 삼성로119길 37,127.0485744213,37.5153614504,,A04,A0401,A04011000,3306116,38,쇼핑
GS25종로방통대2점,서울특별시 종로구 이화장길 78 1층,127.0046599579,37.5787366309,,A04,A0401,A04011000,3306245,38,쇼핑
GS25중구퇴계점,서울특별시 중구 퇴계로 180,126.9917227537,37.5609106929,,A04,A0401,A04011000,3306670,38,쇼핑
GS25청담중앙점,서울특별시 강남구 선릉로148길 32,127.0421942390,37.5226965944,,A04,A0401,A04011000,3306406,38,쇼핑
GS25홍대동교점,서울특별시 마포구 양화로21길 21,126.9248788949,37.5591402564,,A04,A0401,A04011000,3305917,38,쇼핑
H&M,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",126.8884169673,37.5089148857,,A04,A0401,A04011000,3305812,38,쇼핑
HAZZYS,서울특별시 서초구 신반포로176,127.0035815712,37.5056062193,,A04,A0401,A04011000,2928869,38,쇼핑
HEAL 두타,서울특별시 중구 장충단로 275,127.0088293006,37.5689100708,,A04,A0401,A04011000,2930790,38,쇼핑
HOOPCITY 동대문,"서울특별시 중구 퇴계로 324, 1층(광희동2가,성우빌딩)",127.0077267621,37.5640383947,,A04,A0401,A04011000,2930299,38,쇼핑
IFC몰,서울특별시 영등포구 국제금융로 10 (여의도동),126.9266241202,37.5258580443,,A04,A0401,A04010600,1988288,38,쇼핑
IS 이즈나나 가로수,서울특별시 강남구 가로수길 80,127.0227209953,37.5232795103,,A04,A0401,A04011000,2923944,38,쇼핑
JDX 가산,서울특별시 금천구 디지털로 193,126.8881261914,37.4781684518,,A04,A0401,A04011000,2925146,38,쇼핑
JDX 문정,서울특별시 송파구 동남로 96,127.1222712374,37.4891324880,,A04,A0401,A04011000,2925593,38,쇼핑
